va,vb,job,backend,shots,qtype,qubits,version,time,q_winrate
7,12,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.884765625
8,9,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.857421875
8,11,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.890625
13,0,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.84375
13,1,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.9462890625
13,2,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8671875
13,3,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.9072265625
13,4,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8935546875
13,5,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8720703125
13,6,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8544921875
13,7,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.890625
13,8,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.9228515625
13,9,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8828125
13,10,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.9150390625
13,11,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8623046875
13,12,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.90234375
1,0,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8916015625
2,0,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.935546875
4,0,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.912109375
3,0,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.912109375
2,1,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8662109375
5,1,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8564453125
6,1,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8916015625
7,2,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.90234375
8,2,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8955078125
4,3,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8330078125
10,3,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.861328125
11,3,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.900390625
12,4,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.904296875
9,4,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8828125
6,5,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.9501953125
11,5,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.888671875
12,5,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.927734375
9,6,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.92578125
10,6,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.9375
8,7,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.86328125
10,7,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.869140625
12,7,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8818359375
9,8,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.849609375
11,8,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8779296875
0,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8623046875
1,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.9609375
2,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.857421875
3,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8955078125
4,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.91015625
5,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8837890625
6,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8505859375
7,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.9208984375
8,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8896484375
9,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.90234375
10,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.9208984375
11,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8828125
12,13,cjsb5mvtoe8ecf8p5ob0,ibmq_lima,1024,Edge,5.0,1.0.52,2023-09-06 16:24:53.566000-04:00,0.8701171875
0,0,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Vertex,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.611328125
1,1,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Vertex,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.619140625
2,2,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Vertex,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.6357421875
3,3,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Vertex,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.6669921875
4,4,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Vertex,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.650390625
5,5,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Vertex,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.634765625
6,6,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Vertex,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.625
7,7,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Vertex,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.6513671875
8,8,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Vertex,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.64453125
9,9,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Vertex,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.6455078125
10,10,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Vertex,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.64453125
11,11,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Vertex,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.6240234375
12,12,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Vertex,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.646484375
13,13,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Vertex,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.6240234375
0,1,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.865234375
0,2,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.9365234375
0,4,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8955078125
0,3,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.9072265625
1,2,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.845703125
1,5,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.841796875
1,6,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.87890625
2,7,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.90625
2,8,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.876953125
3,4,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8779296875
3,10,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.875
3,11,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.875
4,12,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8837890625
4,9,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.85546875
5,6,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.9169921875
5,11,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.9150390625
5,12,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.9072265625
6,9,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.923828125
6,10,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8740234375
7,8,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8857421875
7,10,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8740234375
7,12,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8896484375
8,9,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8837890625
8,11,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.88671875
13,0,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8408203125
13,1,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.9326171875
13,2,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.853515625
13,3,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8779296875
13,4,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8896484375
13,5,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.833984375
13,6,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8291015625
13,7,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8837890625
13,8,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.900390625
13,9,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8876953125
13,10,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8994140625
13,11,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8798828125
13,12,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.873046875
1,0,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.833984375
2,0,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.9375
4,0,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.900390625
3,0,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8857421875
2,1,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.828125
5,1,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8310546875
6,1,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8701171875
7,2,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.919921875
8,2,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.876953125
4,3,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8740234375
10,3,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8515625
11,3,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.908203125
12,4,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8779296875
9,4,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8857421875
6,5,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.9228515625
11,5,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.919921875
12,5,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8828125
9,6,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8935546875
10,6,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.9169921875
8,7,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8818359375
10,7,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.888671875
12,7,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.900390625
9,8,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8681640625
11,8,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8876953125
0,13,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.84375
1,13,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.9228515625
2,13,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.857421875
3,13,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8876953125
4,13,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8876953125
5,13,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.853515625
6,13,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8310546875
7,13,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.869140625
8,13,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8828125
9,13,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.9111328125
10,13,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.86328125
11,13,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8662109375
12,13,cjsb5mmiel5ovfdojoj0,ibmq_manila,1024,Edge,5.0,1.2.3,2023-09-07 00:33:01.511000-04:00,0.8662109375
0,0,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Vertex,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.65234375
1,1,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Vertex,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.6962890625
2,2,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Vertex,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.6533203125
3,3,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Vertex,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.650390625
4,4,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Vertex,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.6484375
5,5,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Vertex,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.6337890625
6,6,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Vertex,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.6396484375
7,7,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Vertex,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.6748046875
8,8,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Vertex,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.6591796875
9,9,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Vertex,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.6650390625
10,10,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Vertex,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.638671875
11,11,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Vertex,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.626953125
12,12,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Vertex,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.6279296875
13,13,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Vertex,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.6591796875
0,1,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.86328125
0,2,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9404296875
0,4,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8935546875
0,3,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9228515625
1,2,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.857421875
1,5,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.7978515625
1,6,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.88671875
2,7,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9111328125
2,8,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8818359375
3,4,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8740234375
3,10,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8798828125
3,11,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9091796875
4,12,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8798828125
4,9,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.837890625
5,6,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.951171875
5,11,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9189453125
5,12,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.890625
6,9,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9365234375
6,10,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.9208984375
7,8,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.853515625
7,10,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.84375
7,12,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8701171875
8,9,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.84765625
8,11,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8818359375
13,0,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.859375
13,1,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.955078125
13,2,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8232421875
13,3,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.880859375
13,4,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8642578125
13,5,cjsb5nnp8blo0km91kg0,ibm_nairobi,1024,Edge,7.0,1.3.3,2023-09-06 13:15:48.246000-04:00,0.8798828125
